END;1439836289611333634
1439836299962876930;customer,72
1439836299962876930;customer,72
1439836299962876930;warehouse,72
1439836299962876930;district,72
1439836299962876930;warehouse,72
1439836299962876930;district,72
1439836299962876930;customer,72
1439836299962876930;district,72
END;1439836299962876930
END;1439836289611334656
END;1439836289770717184
END;1439836289812661248
END;1439836289930103808
END;1439836289938489344
1439836301674151938;district,73
1439836301674151938;orders,73
1439836301674151938;stock,73
END;1439836301674151938
END;1439836289980433408
1439836302018084866;warehouse,6
1439836302018084866;district,6
1439836302018084866;customer,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;stock,6
1439836302018084866;district,6
1439836302018084866;orders,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
1439836302018084866;stock,6
1439836302018084866;orders,6
END;1439836302018084866
END;1439836290500528128
END;1439836290525697024
END;1439836290525699072
END;1439836290567634944
END;1439836290592803840
1439836303351873538;warehouse,75
1439836303351873538;district,75
1439836303351873538;customer,75
1439836303351873538;stock,75
1439836303351873538;stock,75
1439836303351873538;stock,75
1439836303351873538;stock,75
1439836303351873538;stock,75
1439836303351873538;stock,75
1439836303351873538;district,75
1439836303351873538;orders,75
1439836303351873538;orders,75
1439836303351873538;stock,75
1439836303351873538;orders,75
1439836303351873538;stock,75
1439836303351873538;orders,75
1439836303351873538;stock,75
1439836303351873538;orders,75
1439836303351873538;stock,75
1439836303351873538;orders,75
1439836303351873538;stock,75
1439836303351873538;orders,75
1439836303351873538;stock,75
1439836303351873538;orders,75
END;1439836303351873538
END;1439836290735407104
END;1439836290777350144
1439836303981019138;warehouse,72
1439836303981019138;district,72
1439836303981019138;customer,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;stock,72
1439836303981019138;district,72
1439836303981019138;orders,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
1439836303981019138;stock,72
1439836303981019138;orders,72
END;1439836303981019138
1439836304022962178;customer,6
1439836304022962178;customer,6
1439836304022962178;warehouse,6
1439836304022962178;district,6
1439836304022962178;warehouse,6
1439836304022962178;district,6
1439836304022962178;customer,6
1439836304022962178;district,6
END;1439836304022962178
END;1439836291087730688
END;1439836291121283072
END;1439836291146448896
END;1439836291180003328
1439836304375283714;warehouse,72
1439836304375283714;district,72
1439836304375283714;customer,72
1439836304375283714;stock,72
1439836304375283714;stock,72
1439836304375283714;stock,72
1439836304375283714;stock,72
1439836304375283714;stock,72
1439836304375283714;stock,72
1439836304375283714;stock,72
1439836304375283714;stock,72
1439836304375283714;stock,72
1439836304375283714;district,72
1439836304375283714;orders,72
1439836304375283714;orders,72
1439836304375283714;stock,72
1439836304375283714;orders,72
1439836304375283714;stock,72
1439836304375283714;orders,72
1439836304375283714;stock,72
1439836304375283714;orders,72
1439836304375283714;stock,72
1439836304375283714;orders,72
1439836304375283714;stock,72
1439836304375283714;orders,72
1439836304375283714;stock,72
1439836304375283714;orders,72
1439836304375283714;stock,72
1439836304375283714;orders,72
1439836304375283714;stock,72
1439836304375283714;orders,72
1439836304375283714;stock,72
1439836304375283714;orders,72
END;1439836291213557760
END;1439836291230336000
END;1439836291247113216
END;1439836291255500800
END;1439836291280666624
END;1439836291339388928
END;1439836291473606656
END;1439836291498770432
END;1439836291540718592
END;1439836291549102080
1439836291725264898;customer,76
1439836291725264898;warehouse,75
1439836291725264898;district,75
1439836291725264898;warehouse,75
1439836291725264898;district,75
1439836291725264898;customer,76
1439836291725264898;district,75
END;1439836291725264898
END;1439836291767209984
END;1439836291884646400
END;1439836291909812224
1439836305876844546;district,75
1439836305876844546;orders,75
1439836305876844546;stock,75
END;1439836305876844546
END;1439836292589293568
END;1439836292631235584
END;1439836292740284416
END;1439836292757061632
END;1439836292765450240
END;1439836292773838848
END;1439836292807394304
END;1439836292857724928
END;1439836292924833792
END;1439836292975165440
END;1439836293008719872
1439836307009306626;customer,75
1439836307009306626;warehouse,75
1439836307009306626;district,75
1439836307009306626;warehouse,75
1439836307009306626;district,75
1439836307009306626;customer,75
1439836307009306626;district,75
END;1439836307009306626
1439836307034472450;warehouse,74
1439836307034472450;district,74
1439836307034472450;customer,74
1439836307034472450;stock,74
1439836307034472450;stock,74
1439836307034472450;stock,74
1439836307034472450;stock,74
1439836307034472450;stock,74
1439836307034472450;stock,74
1439836307034472450;stock,74
1439836307034472450;stock,74
1439836307034472450;stock,74
1439836307034472450;stock,74
1439836307034472450;stock,74
1439836307034472450;district,74
1439836307034472450;orders,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
1439836307034472450;stock,74
1439836307034472450;orders,74
END;1439836307034472450
END;1439836293117778944
END;1439836293210058752
END;1439836293302322176
END;1439836293344269312
1439836307973996546;customer,5
END;1439836307973996546
END;1439836293570757632
END;1439836293587533824
END;1439836293629480960
END;1439836293738529792
END;1439836293847584768
END;1439836294015352832
END;1439836294023741440
1439836308997406722;warehouse,72
1439836308997406722;district,72
1439836308997406722;customer,72
1439836308997406722;stock,72
1439836308997406722;stock,72
1439836308997406722;stock,72
1439836308997406722;stock,72
1439836308997406722;stock,72
1439836308997406722;stock,72
1439836308997406722;stock,72
1439836308997406722;stock,72
1439836308997406722;district,72
1439836308997406722;orders,72
1439836308997406722;orders,72
1439836308997406722;stock,72
1439836308997406722;orders,72
1439836308997406722;stock,72
1439836308997406722;orders,72
1439836308997406722;stock,72
1439836308997406722;orders,72
1439836308997406722;stock,72
1439836308997406722;orders,72
1439836308997406722;stock,72
1439836308997406722;orders,72
1439836308997406722;stock,72
1439836308997406722;orders,72
1439836308997406722;stock,72
1439836308997406722;orders,72
1439836308997406722;stock,72
1439836308997406722;orders,72
END;1439836308997406722
1439836309089683458;customer,75
1439836309089683458;customer,75
1439836309089683458;warehouse,75
1439836309089683458;district,75
1439836309089683458;warehouse,75
1439836309089683458;district,75
1439836309089683458;customer,75
1439836309089683458;district,75
END;1439836309089683458
END;1439836294174736384
END;1439836294191513600
END;1439836294191515648
1439836309249064962;customer,75
1439836309249064962;customer,75
1439836309249064962;warehouse,75
1439836309249064962;district,75
1439836309249064962;warehouse,75
1439836309249064962;district,75
1439836309249064962;customer,75
1439836309249064962;district,75
END;1439836309249064962
END;1439836294283792384
END;1439836294350897152
END;1439836294434786304
END;1439836294585783296
1439836309827878914;warehouse,74
1439836309827878914;district,74
1439836309827878914;customer,74
1439836309827878914;stock,74
1439836309827878914;stock,74
1439836309827878914;stock,74
1439836309827878914;stock,74
1439836309827878914;stock,74
1439836309827878914;stock,74
1439836309827878914;stock,74
1439836309827878914;stock,74
1439836309827878914;district,74
1439836309827878914;orders,74
1439836309827878914;orders,74
1439836309827878914;stock,74
1439836309827878914;orders,74
1439836309827878914;stock,74
1439836309827878914;orders,74
1439836309827878914;stock,74
1439836309827878914;orders,74
1439836309827878914;stock,74
1439836309827878914;orders,74
1439836309827878914;stock,74
1439836309827878914;orders,74
1439836309827878914;stock,74
1439836309827878914;orders,74
1439836309827878914;stock,74
1439836309827878914;orders,74
1439836309827878914;stock,74
1439836309827878914;orders,74
END;1439836309827878914
1439836309953708034;customer,74
1439836309953708034;customer,74
1439836309953708034;warehouse,74
1439836309953708034;district,74
1439836309953708034;warehouse,74
1439836309953708034;district,74
1439836309953708034;customer,74
1439836309953708034;district,74
END;1439836309953708034
END;1439836294963266560
END;1439836294996819968
1439836310196977666;customer,74
1439836310196977666;customer,74
1439836310196977666;warehouse,74
1439836310196977666;district,74
1439836310196977666;warehouse,74
1439836310196977666;district,74
1439836310196977666;customer,74
1439836310196977666;district,74
END;1439836310196977666
END;1439836295223312384
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;orders,74
1439836310582856706;customer,74
1439836310582856706;customer,74
1439836310582856706;customer,74
1439836310582856706;customer,74
1439836310582856706;customer,74
1439836310582856706;customer,74
1439836310582856706;customer,74
1439836310582856706;customer,74
1439836310582856706;customer,74
1439836310582856706;customer,74
END;1439836310582856706
END;1439836295248481280
END;1439836295374307328
1439836310800957442;warehouse,6
1439836310800957442;district,6
1439836310800957442;customer,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;stock,6
1439836310800957442;district,6
1439836310800957442;orders,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
1439836310800957442;stock,6
1439836310800957442;orders,6
END;1439836295433028608
1439836310968729602;customer,73
1439836310968729602;customer,73
1439836310968729602;warehouse,73
1439836310968729602;district,73
1439836310968729602;warehouse,73
1439836310968729602;district,73
1439836310968729602;customer,73
1439836310968729602;district,73
END;1439836295500137472
END;1439836295508525056
END;1439836295550469120
END;1439836295584027648
END;1439836295827292160
END;1439836295860848640
END;1439836295886012416
1439836311732092930;customer,75
1439836311732092930;customer,75
1439836311732092930;warehouse,75
1439836311732092930;district,75
1439836311732092930;warehouse,75
1439836311732092930;district,75
1439836311732092930;customer,75
1439836311732092930;district,75
END;1439836311732092930
END;1439836296372552704
1439836311958585346;customer,6
1439836311958585346;customer,6
1439836311958585346;warehouse,6
1439836311958585346;district,6
1439836311958585346;warehouse,6
1439836311958585346;district,6
1439836311958585346;customer,6
1439836311958585346;district,6
END;1439836311958585346
END;1439836296464826368
END;1439836296473214976
END;1439836296540323840
END;1439836296632598528
END;1439836296649375744
1439836312201854978;warehouse,75
1439836312201854978;district,75
1439836312201854978;customer,75
1439836312201854978;stock,75
1439836312201854978;stock,75
1439836312201854978;stock,75
1439836312201854978;stock,75
1439836312201854978;stock,75
1439836312201854978;stock,75
1439836312201854978;stock,75
1439836312201854978;stock,75
1439836312201854978;stock,75
1439836312201854978;stock,75
1439836312201854978;stock,75
1439836312201854978;district,75
1439836312201854978;orders,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312201854978;stock,75
1439836312201854978;orders,75
1439836312227020802;warehouse,72
1439836312227020802;district,72
1439836312227020802;customer,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;stock,72
1439836312227020802;district,72
1439836312227020802;orders,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
1439836312227020802;stock,72
1439836312227020802;orders,72
END;1439836312227020802
1439836312252186626;customer,5
END;1439836312252186626
END;1439836296791982080
END;1439836296909423616
1439836313560809474;customer,74
1439836313560809474;customer,74
1439836313560809474;warehouse,74
1439836313560809474;district,74
1439836313560809474;warehouse,74
1439836313560809474;district,74
1439836313560809474;customer,74
1439836313560809474;district,74
1439836313695027202;customer,73
1439836313695027202;customer,73
1439836313695027202;warehouse,73
1439836313695027202;district,73
1439836313695027202;warehouse,73
1439836313695027202;district,73
1439836313695027202;customer,73
1439836313695027202;district,73
END;1439836297278522368
1439836313804079106;customer,6
1439836313804079106;orders,6
1439836313804079106;orders,6
END;1439836313804079106
END;1439836297303687168
END;1439836297320464384
END;1439836297479847936
1439836314164789250;warehouse,72
1439836314164789250;district,72
1439836314164789250;customer,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;stock,72
1439836314164789250;district,72
1439836314164789250;orders,72
1439836314164789250;orders,72
1439836314164789250;stock,72
1439836314164789250;orders,72
1439836314164789250;stock,72
1439836314164789250;orders,72
1439836314164789250;stock,72
1439836314164789250;orders,72
1439836314164789250;stock,72
1439836314164789250;orders,72
